time,regions,income,ypc
2040,SIS,186.33095543244235,2967.2410164534526
2041,USA,19030.800898959536,63477.97632617357
2041,CAN,1509.3324990685514,44641.97353272377
2041,WEU,20695.130838137396,52031.84271008423
2041,JPK,14977.739066968796,69815.55489466654
2041,ANZ,1287.9003721897516,49052.46110909746
2041,EEU,1369.8648354055963,10731.745860474379
2041,FSU,1912.4947511909954,6478.211819007383
2041,MDE,2935.0907052945668,6728.898264371764
2041,CAM,1498.7724043768962,8204.93472796064
2041,LAM,5200.97834574788,10597.310126642902
2041,SAS,2619.0990909666325,1239.7283071735178
2041,SEA,3555.6307400010746,4464.219401898233
2041,CHI,5577.74162525435,3434.564507276646
2041,MAF,933.4889641799023,3290.393328754024
2041,SSA,1658.6557920661107,1284.2524526724
2041,SIS,191.82030623278607,3039.596745845233
2042,USA,19280.567792018453,64312.679927813166
2042,CAN,1529.232170328052,45230.4594295523
2042,WEU,20965.719227410904,52713.39038605879
2042,JPK,15210.560931203108,70734.34207686916
2042,ANZ,1307.878577635306,49692.723531864496
2042,EEU,1402.9481413628685,10991.480888826947
2042,FSU,1958.1276300440031,6633.261405556816
2042,MDE,3028.9742206962283,6894.158256491536
2042,CAM,1542.387039904091,8403.797154197255
2042,LAM,5351.080016504072,10851.634277102507
2042,SAS,2701.941785676963,1269.7421479414998
2042,SEA,3667.6906841039813,4571.778856533771
2042,CHI,5758.879931550894,3537.797696158625
2042,MAF,964.8214122396995,3368.0523456634633
2042,SSA,1714.7314488301076,1314.9518510274813
2042,SIS,197.41835524790739,3113.654233577039
2043,USA,19528.948294494592,65146.044703810345
2043,CAN,1549.0256638129508,45818.07738106348
2043,WEU,21234.757449701337,53393.72924970953
2043,JPK,15441.805057735808,71651.83238401588
2043,ANZ,1327.7196846788252,50331.92073926525
2043,EEU,1435.9548302171079,11251.204314557715
2043,FSU,2003.6069712223557,6788.150111453179
2043,MDE,3125.0471122315084,7063.391438520983
2043,CAM,1586.8572686406799,8607.377889220235
2043,LAM,5504.080811496872,11111.934456658944
2043,SAS,2786.679063836094,1300.4667565990796
2043,SEA,3782.289914866091,4681.863657775201
2043,CHI,5944.900573651382,3644.066036537024
2043,MAF,996.9377282087091,3447.4710803371927
2043,SSA,1772.2383446900458,1346.3634771675074
2043,SIS,203.12717607659454,3189.4841374029684
2044,USA,19775.608096289812,65977.07945281029
2044,CAN,1568.6865068950926,46404.132142751
2044,WEU,21502.30557646164,54073.11166030884
2044,JPK,15671.44399418284,72568.37557159696
2044,ANZ,1347.4213375931015,50970.29863708861
2044,EEU,1468.8274681600544,11510.504873745094
2044,FSU,2048.8509804154696,6942.623836490993
2044,MDE,3223.2957844249618,7236.619278892991
2044,CAM,1632.1679786382574,8815.699043190849
2044,LAM,5659.926947771318,11378.236306654188
2044,SAS,2873.296849575165,1331.9053632947969
2044,SEA,3899.4078190209643,4794.483940599972
2044,CHI,6135.835929022993,3753.4190071514236
2044,MAF,1029.836104634424,3528.6523432255826
2044,SSA,1831.1756236419478,1378.4897526119244
2044,SIS,208.94490186589323,3267.0958891688124
2045,USA,20020.59779270165,66806.0750885698
2045,CAN,1588.2187541711323,46988.82973828672
2045,WEU,21768.00346622326,54750.731886285124
2045,JPK,15899.14423422019,73482.9020265846
2045,ANZ,1366.954867048291,51607.10483145277
2045,EEU,1501.5358713627118,11769.18445621378
2045,FSU,2093.815934184314,7096.557188781773
2045,MDE,3323.7663843243286,7414.003157730593
2045,CAM,1678.3343499321713,9028.953091879042
2045,LAM,5818.669788928744,11650.785423365998
2045,SAS,2961.8343191947192,1364.086934467576
2045,SEA,4019.096033838977,4909.7424465021995
2045,CHI,6331.834045582986,3865.9791567366797
2045,MAF,1063.5337853698113,3611.666958561579
2045,SSA,1891.5763945677406,1411.3597209618115
2045,SIS,214.87354569798006,3346.5621572581667
2046,USA,20263.777016580196,67632.68486091655
2046,CAN,1607.611310054112,47571.92812405615
2046,WEU,22031.91490879244,55426.84984197293
2046,JPK,16124.880953770948,74395.77177686515
2046,ANZ,1386.318146375239,52242.592580412216
2046,EEU,1534.0204053157297,12026.813620521387
2046,FSU,2138.41708824908,7249.685384481818
2046,MDE,3426.4406871246965,7595.564980489521
2046,CAM,1725.3389385680669,9247.162497839612
2046,LAM,5980.247658854422,11929.607997289619
2046,SAS,3052.2732562031943,1397.0147442881973
2046,SEA,4141.328283565182,5027.649390614284
2046,CHI,6532.923646889224,3981.7982968749884
2046,MAF,1098.0274403047483,3696.5174667524752
2046,SSA,1953.4372810532889,1444.97580642336
2046,SIS,220.9109466597849,3427.8926115406443
2047,USA,20505.00490388964,68456.55811336504
2047,CAN,1626.8530357101085,48153.1820202465
2047,WEU,22293.893323208693,56101.194753482894
2047,JPK,16348.476123730825,75306.63331578455
2047,ANZ,1405.49587754788,52876.51401827651
2047,EEU,1566.2348501016315,12283.067305413975
2047,FSU,2182.5884825031803,7401.806777680435
