country,quintile,pop_quint,outmig_quint,inmig_quint,pop,gdp,gini,gdpshare_quint,ypc_quint,ypc_rel,fundregion,regionname
AUT,q5,0.19999999999999996,0.26696997139499845,0.20859213432551194,8409.949,296.8320908711133,0.26106634,0.35557493012701313,62750.707507828716,1.7778746506350656,WEU,Western Europe
AZE,q5,0.19999999999999996,0.2510518425996702,0.24165014845865693,9032.461,80.69556138880493,0.1664,0.2930439901208858,13090.202822032825,1.465219950604429,FSU,Former Soviet Union
BDI,q5,0.2,0.3762353663956065,0.6689379163854887,8675.602,3.071832434435739,0.3936,0.4550186274382293,805.5584949823566,2.2750931371911465,SSA,Sub-Saharan Africa
BEL,q5,0.2,0.26285966711072334,0.18462840569719888,10938.739,357.4760039013982,0.27500149,0.36537793390238726,59702.422612503426,1.8268896695119368,WEU,Western Europe
BEN,q5,0.19999999999999987,0.3643804462974214,0.6478411027978095,9199.259,12.601266759843224,0.4944,0.5397592001874516,3696.84648928881,2.698796000937258,SSA,Sub-Saharan Africa
BFA,q5,0.19999999999999998,0.3595991565986141,0.748022298334063,15605.217,18.55280683067076,0.4576,0.5079385640502572,3019.402441078746,2.539692820251286,SSA,Sub-Saharan Africa
BGD,q5,0.19999999999999996,0.3204066720703641,0.5243896435823359,147575.43,221.29653749671897,0.3798,0.4440203782321719,3329.1508037877024,2.2201018911608594,SAS,South Asia
BGR,q5,0.1999999999999999,0.23700275356171982,0.16896529305964236,7425.008,86.64807456732147,0.36457249,0.43205667523831204,25209.99237533364,2.16028337619156,EEU,Central & Eastern Europe
BHR,q5,0.2,0.2561396329642604,0.23045269365448864,1240.86,,0.414804506,0.47220541208121525,,,MDE,Middle East
BHS,q5,0.19999999999999993,0.24879051867096766,0.16827153670994074,354.942,7.807282653717896,0.43,0.4847341715806731,53310.916846218584,2.4236708579033657,SIS,Small Island States
BIH,q5,0.19999999999999996,0.27624795622288895,0.290053652540105,3705.472,27.618291411230114,0.3304,0.40587055834464403,15125.53779329739,2.02935279172322,EEU,Central & Eastern Europe
BLR,q5,0.19999999999999982,0.2635963757054055,0.19632337454914983,9420.574,118.57185022783123,0.36966496,0.43603747850611874,27440.881306780615,2.180187392530594,FSU,Former Soviet Union
BLZ,q5,0.19999999999999987,0.3347322270843299,0.36250909536197407,322.464,2.064116123652634,0.5326,0.5738208573860387,18365.350609970435,2.869104286930194,CAM,Central America
BOL,q5,0.19999999999999998,0.344432004934078,0.31608624981165956,10048.59,43.19038245496415,0.54783241,0.5876847680846953,12629.796765782512,2.9384238404234764,LAM,South America
BRA,q5,0.19999999999999982,0.29624378735982054,0.3488764889138086,195713.635,1960.360571240302,0.57863876,0.6161917242003412,30860.34247043972,3.080958621001706,LAM,South America
BRB,q5,0.2,0.3330866253221052,0.27071431055638756,282.131,,0.47,0.5185494687391319,,,SIS,Small Island States
BRN,q5,0.2,0.3183868528495906,0.3533423803690561,388.646,,0.453184598,0.5041878640491797,,,SEA,Southeast Asia
BTN,q5,0.19999999999999996,0.32646221157625643,0.5498228942859971,685.503,3.4700779256141154,0.44538,0.49759391889889615,12594.32616553742,2.4879695944944804,SAS,South Asia
BWA,q5,0.2,0.3271492552927853,0.31774888282204955,1987.105,25.011877248655928,0.6646,0.6987059172914044,43973.384990229875,3.4935295864570213,SSA,Sub-Saharan Africa
CAF,q5,0.2,0.39659118806555643,0.6023174425101191,4386.768,3.114341617734822,0.6224,0.6576939351486129,2334.615819625191,3.288469675743064,SSA,Sub-Saharan Africa
CAN,q5,0.2,0.2290767292720532,0.09261546101655636,34147.564,1202.022448380908,0.28814909,0.37476802291322975,65960.7192590711,1.873840114566149,CAN,Canada
CHE,q5,0.2,0.26506929118079087,0.163767136663461,7808.675,294.1234325595242,0.3183,0.39681900314449137,74733.40055112194,1.984095015722457,WEU,Western Europe
CHL,q5,0.19999999999999987,0.28991506632941877,0.24797010559403587,17062.536,232.67598646703658,0.55181377,0.5913341247698125,40319.10930838119,2.9566706238490625,LAM,South America
CHN,q5,0.19999999999999993,0.32366584764775186,0.34867314463990556,1.368810615e6,9122.23735582665,0.4656221,0.5147901914593909,17153.718211573076,2.573950957296954,CHI,China plus
CIV,q5,0.19999999999999973,0.34579594472443687,0.6425452952188653,20532.95,33.62555719552731,0.4918,0.5374785326877569,4400.978705509988,2.6873926634387844,SSA,Sub-Saharan Africa
CMR,q5,0.2,0.37847165944419303,0.5535193120207627,20341.241,40.33633919768043,0.4882,0.5343287518253051,5297.82469434847,2.6716437591265256,SSA,Sub-Saharan Africa
COG,q5,0.2,0.3819346141081126,0.5492706220941437,4273.731,15.395738933859421,0.4616,0.5113489573094221,9210.447558394631,2.5567447865471107,SSA,Sub-Saharan Africa
COL,q5,0.19999999999999993,0.2949678076666236,0.27332946610144265,45222.7,392.9319656512309,0.54926247,0.5889943631002807,25588.33427133808,2.944971815501404,LAM,South America
COM,q5,0.19999999999999996,0.37868971169580445,0.547835143066133,689.692,0.7228476586499929,0.6193,0.654717571686888,3430.959499101599,3.2735878584344404,SIS,Small Island States
CPV,q5,0.19999999999999996,0.3370267394230405,0.5357035569116406,492.654,1.7724324826983509,0.5319,0.5731875338947816,10310.84903149952,2.865937669473908,SSA,Sub-Saharan Africa
CRI,q5,0.19999999999999984,0.29729592748495226,0.28960623261343404,4577.378,48.34757655725869,0.45447083,0.5052789599339804,26684.504970072565,2.526394799669902,CAM,Central America
CYP,q5,0.19999999999999996,0.2916255273357729,0.13316775943453904,1112.612,20.86748019524659,0.3263,0.40279055063810454,37772.484200570885,2.0139527531905226,WEU,Western Europe
CZE,q5,0.2,0.255286039211687,0.22351207600253445,10536.518,237.48438989075598,0.26892487,0.36108427125373044,40692.702208566625,1.8054213562686519,EEU,Central & Eastern Europe
DEU,q5,0.19999999999999998,0.2520003979471267,0.17159106088059875,80827.002,2732.530581525656,0.29148983,0.3771758235359859,63756.198233370436,1.8858791176799292,WEU,Western Europe
DJI,q5,0.19999999999999987,0.3265290650456109,0.6498579730716681,840.198,,0.50617,0.5501443204908215,,,SSA,Sub-Saharan Africa
DNK,q5,0.2,0.2601016550002792,0.17684222210089112,5554.844,180.18107233543262,0.23685022,0.33890552779873206,54964.96519000472,1.6945276389936603,WEU,Western Europe
DOM,q5,0.19999999999999996,0.34704092362641836,0.3546179559129061,9695.121,83.25965238571035,0.51173512,0.5550889960893716,23834.935560646438,2.7754449804468577,SIS,Small Island States
DZA,q5,0.19999999999999996,0.3358910919402649,0.3266067868344596,35977.455,266.7489955430523,0.4133,0.47097455639899144,17459.821691913116,2.354872781994957,MAF,North Africa
ECU,q5,0.1999999999999999,0.3231417030505972,0.3303434308507289,15011.117,104.16045056561055,0.40036739,0.4604660584933168,15975.610650038454,2.302330292466584,LAM,South America
EGY,q5,0.2,0.3367901301912639,0.26008259826644314,82761.235,449.69771028357724,0.3675,0.43434264146441814,11800.385249511413,2.1717132073220906,MAF,North Africa
ERI,q5,0.2,0.3625834373401616,0.6833638632438647,3170.435,2.5727180400342684,0.499213277,0.5439941526482235,2207.1790940221767,2.719970763241117,SSA,Sub-Saharan Africa
ESP,q5,0.19999999999999993,0.268296068820304,0.15516000297815444,46931.015,1241.1808508034314,0.32634968,0.4028277918921065,53267.77414337963,2.0141389594605323,WEU,Western Europe
EST,q5,0.2,0.2182824287837552,0.12615946463303207,1332.101,22.19232056647319,0.35029377,0.42100333100501575,35068.81565743262,2.105016655025078,FSU,Former Soviet Union
ETH,q5,0.2,0.35180898609903244,0.6941624254979539,87639.964,77.46141058939929,0.3917,0.4534955946319321,2004.131839686052,2.2674779731596604,SSA,Sub-Saharan Africa
FIN,q5,0.19999999999999996,0.23388981480978657,0.16643741113426302,5365.782,170.18210089451856,0.24807383,0.34657366533576406,54959.96155038922,1.7328683266788205,WEU,Western Europe
FJI,q5,0.19999999999999987,0.3506553172113437,0.3340542075987374,859.818,3.593228937193344,0.4878,0.5339793557918797,11157.65239326952,2.669896778959399,SIS,Small Island States
FRA,q5,0.19999999999999993,0.2915043890911256,0.16956458794429324,62879.53,1923.4567058101813,0.28111074,0.36972415522445545,56548.48292174602,1.8486207761222775,WEU,Western Europe
GAB,q5,0.19999999999999998,0.375450241947646,0.5181843106123287,1624.14,20.323025929791424,0.4818,0.5287523750011198,33081.65622294432,2.6437618750055996,SSA,Sub-Saharan Africa
GBR,q5,0.1999999999999999,0.26109316693610596,0.18773767491409507,63459.808,2004.6729970493316,0.33933167,0.4126261300055043,65173.57101828936,2.0631306500275217,WEU,Western Europe
GEO,q5,0.19999999999999996,0.23304191730720714,0.11851379831232015,4099.099,20.263823670800313,0.4158,0.47302079355939,11691.849786147535,2.36510396779695,FSU,Former Soviet Union
GHA,q5,0.2,0.38139913550117455,0.498023332368837,24779.619,35.96723260218319,0.4877,0.5338920249229856,3874.6799627660957,2.6694601246149277,SSA,Sub-Saharan Africa
GIN,q5,0.2,0.3624214558311389,0.675247736668018,10192.176,9.765701606915952,0.40856,0.46710807427936496,2237.8136286075764,2.335540371396825,SSA,Sub-Saharan Africa
GMB,q5,0.2,0.3829070650192686,0.6312678896725805,1793.196,2.186734535038491,0.5333,0.5744545163385072,3502.627514466479,2.8722725816925356,SSA,Sub-Saharan Africa
GNB,q5,0.2,0.3754812736381853,0.6676356296371446,1522.599,1.6123650962897051,0.5666,0.6049785925725366,3203.228055011294,3.0248929628626833,SSA,Sub-Saharan Africa
GNQ,q5,0.2,0.33962666264511654,0.529191609897415,943.639,21.821722943288368,0.499213277,0.5439941526482235,62899.52874912151,2.719970763241118,SSA,Sub-Saharan Africa
GRC,q5,0.19999999999999996,0.27619574999160357,0.15531187214877953,10887.637,273.91606436762675,0.34031994,0.41337748310988653,51999.68242496293,2.066887415549433,WEU,Western Europe
GTM,q5,0.19999999999999984,0.3523979000662939,0.5459757335999426,14630.417,61.759711046089826,0.5519928,0.5914984727964403,12484.529581115692,2.9574923639822015,CAM,Central America
GUY,q5,0.19999999999999996,0.32515063206549244,0.31548736940460986,749.436,2.324123376335187,0.4455,0.4976949578717166,7717.16654840315,2.488474789358583,LAM,South America
HKG,q5,0.19999999999999998,0.28909547725462564,0.15626030714707828,6966.331,294.82649220993306,0.547,0.586923106428604,124197.71660670626,2.9346155321430203,CHI,China plus
HND,q5,0.19999999999999993,0.31186346417624455,0.5875529026966991,8317.47,26.743905632259654,0.574,0.611860219565326,9836.844600695136,3.0593010978266304,CAM,Central America
HRV,q5,0.19999999999999996,0.2685540702794302,0.2250627230333361,4328.165,71.32306919985523,0.3198,0.39793481636061934,32787.48897548977,1.9896740818030967,EEU,Central & Eastern Europe
HTI,q5,0.19999999999999987,0.3613215755669346,0.5236838183036174,9949.322,9.956484182443043,0.606709091,0.642684138710181,3215.7339270831458,3.2134206935509053,SIS,Small Island States
HUN,q5,0.2,0.2746085383710819,0.1876797368539895,9927.37,169.58333981672405,0.26491692,0.35826832193834346,30600.42014392412,1.7913416096917174,EEU,Central & Eastern Europe
IDN,q5,0.2,0.3365763578745047,0.40571341715639664,241834.215,930.654243069005,0.4157,0.4729388519875647,9100.08844932077,2.3646942599378233,SEA,Southeast Asia
IND,q5,0.19999999999999984,0.319683727569846,0.3896810039156251,1.23428117e6,3762.85903426931,0.37028835,0.43652617846058184,6654.020632573765,2.1826308923029094,SAS,South Asia
IRL,q5,0.1999999999999999,0.26735070782669285,0.13208589038195231,4554.321,158.69425169856387,0.31613169,0.3952091943061269,68854.86042244622,1.9760459715306344,WEU,Western Europe
IRN,q5,0.2,0.2994376839314856,0.28994640256129883,73762.519,,0.45685,0.5073004432702095,,,MDE,Middle East
IRQ,q5,0.2,0.35108406649853785,0.5439625176751794,29741.976,102.33683473956987,0.369,0.435516525106727,7492.673428322121,2.177582625533635,MDE,Middle East
ISL,q5,0.1999999999999999,0.2551796726797592,0.19202364835538127,320.328,10.424296846141504,0.2703,0.3620533585681145,58910.736555289186,1.8102667928405725,WEU,Western Europe
ISR,q5,0.2,0.2599618956247589,0.15833420237218448,7346.446,198.39693578787308,0.36961308,0.43599682142712937,58872.29919364748,2.1799841071356467,MDE,Middle East
ITA,q5,0.19999999999999996,0.3093634104294976,0.27206914296550777,59325.229,1618.1343332536792,0.31506916,0.39442170192652526,53790.54648635737,1.9721085096326263,WEU,Western Europe
JAM,q5,0.2,0.3263857101298364,0.3773258295426705,2810.46,18.598366288097807,0.60707535,0.6430329051794692,21276.51969041978,3.2151645258973462,SIS,Small Island States
JOR,q5,0.1999999999999998,0.3173584592909323,0.25152061185868146,7261.539,31.185202046176876,0.3966,0.45742911232116557,9822.311282456023,2.287145561605828,MDE,Middle East
JPN,q5,0.1999999999999999,0.30774586842820967,0.13132307201685894,128542.353,3896.5514045376885,0.3211,0.3989032928741667,60460.507756674684,1.9945164643708335,JPK,Japan & South Korea
KAZ,q5,0.2,0.27676571449324877,0.20025262074510666,16252.279,178.17950208704036,0.2742,0.36480993570164744,19997.70392193143,1.8240496785082372,FSU,Former Soviet Union
KEN,q5,0.19999999999999996,0.405112993535131,0.5295679127598156,42030.676,60.00720525074013,0.5451,0.5851863271654018,4177.353231737343,2.9259316358270095,SSA,Sub-Saharan Africa
KGZ,q5,0.1999999999999999,0.28748323297991296,0.24311939008762246,5422.293,10.941166058415098,0.2777,0.36729405106720614,3705.651100921969,1.8364702553360304,FSU,Former Soviet Union
KHM,q5,0.19999999999999996,0.3562044297552342,0.571265035912081,14312.212,27.82594768872584,0.377,0.4418069345349188,4294.827609067338,2.209034672674594,SEA,Southeast Asia
KOR,q5,0.19999999999999993,0.29130954051095814,0.13891327571528014,49545.636,1320.9341413851619,0.3865,0.4493416205449525,59899.391313007276,2.246708102724763,JPK,Japan & South Korea
KWT,q5,0.19999999999999998,0.2742375047273874,0.360454757197587,2991.884,,0.414804506,0.47220541208121525,,,MDE,Middle East
LAO,q5,0.2,0.34441612888101486,0.5065865362930396,6249.165,14.310417684512124,0.4364,0.4900636703728184,5611.162303315804,2.450318351864092,SEA,Southeast Asia
LBN,q5,0.19999999999999987,0.32959251980134285,0.2798893091902186,4953.061,53.34693262610232,0.43,0.4847341715806731,26104.1416539022,2.4236708579033657,MDE,Middle East
LBR,q5,0.2,0.3707882336498967,0.6013640639681386,3891.356,1.5004018519160238,0.4248,0.48042689415811224,926.198222040203,2.4021344707905614,SSA,Sub-Saharan Africa
LBY,q5,0.19999999999999993,0.341082901224562,0.35762695603240313,6197.663,,0.414804506,0.47220541208121525,,,MAF,North Africa
LCA,q5,0.2,0.29430926573056543,0.266811149702034,174.085,1.6916206815068073,0.4258,0.48125361599085426,23382.21471867376,2.4062680799542715,SIS,Small Island States
LKA,q5,0.1999999999999999,0.31384125297471716,0.254640327470918,20261.737,95.01787973544018,0.437866667,0.49128939007311,11519.564236093016,2.45644695036555,SAS,South Asia
LSO,q5,0.2,0.3426385462695034,0.5924699410839565,1995.581,3.005551603272059,0.6018,0.6380170288330198,4804.598520240366,3.190085144165099,SSA,Sub-Saharan Africa
LTU,q5,0.19999999999999996,0.2143063731467991,0.09970382984309377,3123.816,51.10761322672455,0.35764088,0.4266708470827303,34903.02986447204,2.1333542354136514,FSU,Former Soviet Union
LUX,q5,0.19999999999999993,0.2604529001776585,0.18115065011019996,507.889,34.85205788155859,0.28509956,0.37257782928101335,127834.07468450126,1.8628891464050665,WEU,Western Europe
LVA,q5,0.2,0.2487078706079914,0.16434969260277765,2118.861,29.018886899605953,0.3603,0.4287325178786784,29358.55737234452,2.1436625893933923,FSU,Former Soviet Union
MAC,q5,0.19999999999999984,0.329547980098649,0.1768511439657767,538.219,31.074797594640224,0.441388871,0.49423960655765553,142677.94092213173,2.4711980327882777,CHI,China plus
MAR,q5,0.2,0.3536079224752071,0.5198969988652395,32343.389,137.29319861913058,0.4672,0.51614349046863,10954.787507406993,2.58071745234315,MAF,North Africa
MDA,q5,0.19999999999999987,0.24378627608360692,0.2315388550256574,4086.081,9.936478992790411,0.3063,0.3879565514152361,4717.138651011699,1.9397827570761805,FSU,Former Soviet Union
MDG,q5,0.19999999999999998,0.3408453775832873,0.6490059506897242,21151.64,17.99875107244465,0.4663,0.515371372048322,2192.747473803924,2.5768568602416098,SSA,Sub-Saharan Africa
MDV,q5,0.2,0.31210953626607874,0.5154298617328212,365.734,2.4148692646945826,0.4278,0.4829093474403118,15942.774540613209,2.414546737201559,SIS,Small Island States
MEX,q5,0.2,0.3204083290234346,0.34959395482496136,114092.963,1411.0937527544643,0.54873459,0.5885107918577774,36393.30069020526,2.9425539592888867,CAM,Central America
MKD,q5,0.2,0.2565405578660284,0.25673080013765714,2070.741,18.953813317847356,0.4405,0.493494198818228,22585.144443079407,2.4674709940911397,EEU,Central & Eastern Europe
MLI,q5,0.2,0.33983314985054064,0.7546828924125286,15049.353,14.677897111037344,0.3904,0.4524551329322234,2206.437010461479,2.2622756646611166,SSA,Sub-Saharan Africa
MLT,q5,0.2,0.3154260076078684,0.25267171108562575,414.253,9.477672411719086,0.27524786,0.365552633170124,41817.29651236987,1.82776316585062,WEU,Western Europe
MMR,q5,0.2,0.30575496573394306,0.515645304639383,50600.818,83.90582295634557,0.441,0.49391342566881324,4095.014081583582,2.4695671283440666,SEA,Southeast Asia
MNE,q5,0.19999999999999998,0.26126855130866095,0.24656404661608622,624.275,6.41996194841101,0.3063,0.3879565514152361,19948.47060768552,1.9397827570761805,EEU,Central & Eastern Europe
MNG,q5,0.1999999999999999,0.31840564685546396,0.19867796883336478,2719.896,9.977397597265247,0.3988,0.4592012297781616,8422.44197324066,2.296006148890808,CHI,China plus
MOZ,q5,0.2,0.3842199722807128,0.7050077794652287,23531.574,19.76565994514302,0.5158,0.558714507290577,2346.4985719875085,2.793572536452885,SSA,Sub-Saharan Africa
MRT,q5,0.19999999999999998,0.3578586713048766,0.6366523251193723,3494.195,6.033414762325536,0.4348,0.48872838095389204,4219.428263755558,2.44364190476946,SSA,Sub-Saharan Africa
MUS,q5,0.2,0.3148463544763531,0.35176537977270284,1247.955,15.738374807760245,0.418083333,0.47489387875728073,29945.22181406034,2.3744693937864034,SIS,Small Island States
MWI,q5,0.2,0.37388404857806945,0.5679097956980679,14539.612,11.791209492076325,0.5212,0.563548746877531,2285.1095797570324,2.817743734387655,SSA,Sub-Saharan Africa
MYS,q5,0.1999999999999999,0.30252691489720185,0.25078409605273166,28208.035,375.28812665633484,0.5226,0.5648053894541356,37571.69837134068,2.8240269472706783,SEA,Southeast Asia
NAM,q5,0.19999999999999996,0.36548074582333856,0.4939319465478604,2118.874,13.259206323635928,0.6697,0.7037198459107901,22018.21965574274,3.5185992295539505,SSA,Sub-Saharan Africa
NER,q5,0.1999999999999999,0.3746129083078074,0.749802913884116,16464.025,10.129710316346669,0.3745,0.4398358128431169,1353.0741634732826,2.1991790642155844,SSA,Sub-Saharan Africa
NGA,q5,0.2,0.40567304179066743,0.5031351548018275,158503.197,338.3065897384573,0.4897,0.5356400201689858,5716.305790059494,2.678200100844929,SSA,Sub-Saharan Africa
NIC,q5,0.19999999999999993,0.33534726689088373,0.4827489751028474,5824.065,15.128172852787909,0.4573,0.5076832653575083,6593.607894826188,2.5384163267875417,CAM,Central America
NLD,q5,0.19999999999999998,0.2830050425623286,0.18202026466065954,16682.917,614.724900948884,0.26849291,0.3607801679506546,66469.35694992305,1.8039008397532732,WEU,Western Europe
NOR,q5,0.19999999999999998,0.2693092913239396,0.14734717506478073,4885.878,228.31191505078243,0.2554,0.35163282221527603,82157.15070523761,1.7581641110763804,WEU,Western Europe
NPL,q5,0.1999999999999999,0.3930297195161979,0.4677685277465587,27013.212,32.21794348738442,0.3875,0.45013883064932625,2684.343388586536,2.2506941532466307,SAS,South Asia
NZL,q5,0.2,0.2491643730229249,0.13269451497965126,4370.062,,0.32766598,0.4038152300216654,,,ANZ,Australia & New Zealand
OMN,q5,0.2,0.2775145986151754,0.25758836612595837,3041.434,,0.414804506,0.47220541208121525,,,MDE,Middle East
PAK,q5,0.1999999999999999,0.35509106449499017,0.5196861755781816,179424.641,418.50810929459686,0.3559,0.4253241113214621,4960.344038435326,2.1266205566073104,SAS,South Asia
PAN,q5,0.19999999999999993,0.3074005506447204,0.2508497099932128,3642.687,42.93011386179749,0.53756649,0.5783238900885493,34078.5667976676,2.891619450442747,CAM,Central America
PER,q5,0.2,0.30103559626829896,0.22076007494371336,29027.674,248.75934295434868,0.47856544,0.5259454388499274,22536.053319005947,2.629727194249637,LAM,South America
PHL,q5,0.2,0.32443941295061746,0.2639001531894208,93966.78,332.0546077828365,0.43864613,0.49194146394271654,8691.977625582846,2.459707319713582,SEA,Southeast Asia
PNG,q5,0.19999999999999984,0.3678192889537202,0.5574854364737574,7310.507,15.207027572085849,0.4988,0.5436298789108331,5654.1868830757785,2.7181493945541657,SEA,Southeast Asia
POL,q5,0.19999999999999984,0.27825708800583454,0.20452495877223784,38329.781,662.5675308389051,0.36523933,0.43257679179150255,37387.55210152531,2.162883958957513,EEU,Central & Eastern Europe
PRT,q5,0.19999999999999996,0.3241480521582916,0.23141396842504577,10596.058,230.60379712874197,0.37222191,0.4380439043775075,47666.116804264755,2.190219521887538,WEU,Western Europe
PRY,q5,0.19999999999999996,0.35656378923226667,0.42030815468180455,6248.02,29.996266772241036,0.526,0.5678629016342693,13631.332075986003,2.839314508171347,LAM,South America
QAT,q5,0.19999999999999987,0.23807700046534686,0.24246915803421248,1856.327,,0.464,0.5134009076861674,,,MDE,Middle East
ROU,q5,0.2,0.2757292559794767,0.19861679283167222,20471.864,234.34902635574073,0.2721,0.3633241269357381,20795.530734021042,1.8166206346786908,EEU,Central & Eastern Europe
RUS,q5,0.2,0.2642049082742976,0.162038928164586,143479.274,2010.3775271968639,0.4104,0.46860693539342757,32829.7190855433,2.3430346769671377,FSU,Former Soviet Union
RWA,q5,0.19999999999999984,0.34774051589014326,0.6737335740169871,10039.338,11.086926552034237,0.5734,0.6113009520783268,3375.4460487738384,3.0565047603916335,SSA,Sub-Saharan Africa
SAU,q5,0.19999999999999996,0.2906151010361566,0.1778981725245906,27421.461,559.2363116192045,0.414804506,0.47220541208121525,48151.04727259524,2.361027060406076,MDE,Middle East
SDN,q5,0.2,0.36738349391706787,0.573766249385238,34545.013,88.12522030382412,0.4139,0.4714652157739365,6013.599706225054,2.357326078869683,SSA,Sub-Saharan Africa
SEN,q5,0.2,0.3718324387872605,0.6439454957749788,12678.148,21.58159603963768,0.4628,0.5123743975417627,4360.990764896832,2.5618719877088134,SSA,Sub-Saharan Africa
SGP,q5,0.1999999999999998,0.3089293316162623,0.08567584560158115,5131.172,263.8333946265791,0.533,0.5741829071629303,147616.00812967663,2.8709145358146513,SEA,Southeast Asia
SLB,q5,0.19999999999999984,0.3847082439092911,0.5653566810094088,527.861,1.307751094944226,0.461,0.5108366387462583,6327.87015576115,2.5541831937312915,SIS,Small Island States
SLE,q5,0.19999999999999984,0.3555279458771093,0.6612976534220124,6415.634,4.351883435502898,0.3999,0.46008869243590444,1560.4477745098923,2.3004434621795222,SSA,Sub-Saharan Africa
SLV,q5,0.19999999999999996,0.36445611991978843,0.4495816854497354,6183.875,37.04142334866409,0.4243,0.48001381941100485,14376.418587060885,2.4000690970550242,CAM,Central America
SRB,q5,0.2,0.2650532026322825,0.20562030008817658,8991.254,70.04375295597576,0.2965,0.3808034206030244,14832.692257113842,1.9040171030151218,EEU,Central & Eastern Europe
STP,q5,0.19999999999999996,0.36881815864323975,0.6218290758139022,180.371,0.2810829464932609,0.3682,0.43489023481223277,3388.5776705282024,2.1744511740611636,SIS,Small Island States
SUR,q5,0.19999999999999996,0.3461194617293964,0.48909596291695046,529.131,,0.5761,0.6138194462210759,,,LAM,South America
SVK,q5,0.2,0.2586723270946085,0.21157167334613614,5404.294,109.48990695010632,0.27051746,0.3622067451261546,36691.178182167314,1.811033725630773,EEU,Central & Eastern Europe
SVN,q5,0.19999999999999998,0.2906081737815587,0.21185792797514108,2043.337,51.32285473442756,0.2487,0.34700441149497074,43578.85410816206,1.7350220574748536,EEU,Central & Eastern Europe
SWE,q5,0.19999999999999996,0.25988156724464934,0.165950320763002,9390.168,316.7771014367621,0.2724,0.36353617133007876,61319.42187901242,1.8176808566503935,WEU,Western Europe
SWZ,q5,0.1999999999999999,0.39408723275377866,0.42012668168568146,1064.837,5.637987396627411,0.5745,0.6123264496970795,16210.40969657207,3.0616322484853975,SSA,Sub-Saharan Africa
SYR,q5,0.2,0.38782429756479214,0.5337827021314144,21362.529,96.93430163252933,0.4177,0.47457914030911497,10767.217105996722,2.372895701545575,MDE,Middle East
TCD,q5,0.2,0.35117653423920914,0.7206975459064798,11952.136,13.798873589621824,0.4932,0.5387059783746355,3109.7101378218686,2.693529891873178,SSA,Sub-Saharan Africa
TGO,q5,0.19999999999999982,0.3457753022521983,0.6287271109564262,6421.679,5.396533630046934,0.5202,0.5626519805853272,2364.1561149671547,2.813259902926636,SSA,Sub-Saharan Africa
THA,q5,0.19999999999999996,0.34413873129521805,0.28917189462755055,67195.028,530.3670868449135,0.41986904,0.476361530195219,18799.49190992402,2.381807650976095,SEA,Southeast Asia
TJK,q5,0.19999999999999993,0.30811190079841344,0.24569694245478452,7527.394,13.345545695584383,0.3077,0.3889846338794567,3448.2134230773963,1.9449231693972837,FSU,Former Soviet Union
TKM,q5,0.19999999999999993,0.27583002792527406,0.23823027251741113,5087.213,37.4197200458013,0.4077,0.46640841330722005,17153.6676889316,2.3320420665361,FSU,Former Soviet Union
TON,q5,0.19999999999999993,0.3956884800688646,0.5601013995719384,103.986,0.42274293433913285,0.381,0.4449708674938766,9044.885379752603,2.2248543374693828,SIS,Small Island States
TTO,q5,0.19999999999999987,0.2858932446938786,0.20293113001799895,1328.147,30.961003519141737,0.4027,0.46235190785691416,53890.41667164785,2.3117595392845707,SIS,Small Island States
TUN,q5,0.19999999999999996,0.3669265652655638,0.433353660128701,10635.244,90.36665459033907,0.4181,0.47490756587706184,20176.221611817815,2.3745378293853094,MAF,North Africa
TUR,q5,0.19999999999999996,0.3540451076367397,0.31740397130396786,72326.988,912.795531850223,0.4004,0.4604923937854474,29057.991430416663,2.3024619689272368,MDE,Middle East
TZA,q5,0.1999999999999999,0.3847182239901704,0.6134893879197284,44346.525,56.24235848107449,0.4378,0.4912336399362006,3115.0285704747857,2.4561681996810036,SSA,Sub-Saharan Africa
UGA,q5,0.2,0.3909429784743579,0.6292081022128546,32428.167,38.150724958789226,0.4898,0.5357274960225931,3151.3332766571098,2.678637480112965,SSA,Sub-Saharan Africa
UKR,q5,0.19999999999999984,0.23074123355090592,0.20939339112958535,45792.09,276.5484230127072,0.2455,0.3448063732780494,10411.804612409636,1.7240318663902472,FSU,Former Soviet Union
URY,q5,0.19999999999999982,0.2852986411229467,0.3696566007079364,3359.275,43.309135496432084,0.4337,0.4878114957696691,31445.318062685856,2.4390574788483455,LAM,South America
USA,q5,0.1999999999999999,0.24444030949111567,0.13879183258645014,309011.475,13084.55659,0.40259327,0.46226552792469344,97869.1723298767,2.3113276396234674,USA,United States
UZB,q5,0.19999999999999993,0.2768622866417172,0.2205284573872934,28515.909,78.64829417327228,0.3527,0.4228548136501221,5831.27295302756,2.114274068250611,FSU,Former Soviet Union
VCT,q5,0.19999999999999998,0.3187761634698124,0.3893218035610705,108.255,1.0830206594966636,0.492780875,0.5383383634298542,26928.620820939228,2.691691817149271,SIS,Small Island States
VEN,q5,0.2,0.3078076040980532,0.25772511356562255,28439.94,316.3966012244212,0.4694,0.5180334141560605,28815.815286470457,2.5901670707803026,LAM,South America
VNM,q5,0.19999999999999996,0.3082672458480518,0.4732231041467335,87967.651,249.92344410750056,0.4669,0.5158860510209609,7328.3768051380775,2.5794302551048043,SEA,Southeast Asia
